crew_name,id_movie
Alexi Pappas,[401164]
Alexij Kharitidi,[214157]
Alexis Alexiou,[323396]
Alexis Bloom,[398738]
Alexis Durand-Brault,[273632]
Alexis Gambis,[199647]
Alexis Kanner,[198171]
Alexis Lloyd,[109416]
Alexis Wajsbrot,[375355]
Alexis dos Santos,"[10817, 36115]"
Alexs Stadermann,[261103]
Alf Brustellin,[12578]
Alf Sjöberg,"[51144, 18650, 199463, 269306]"
Alfonso Albacete,"[79474, 17899]"
Alfonso Aráu,"[9560, 18183, 31774]"
Alfonso Brescia,"[113105, 48193, 260872, 292133, 47605, 158013, 29352, 96106, 105083, 211179]"
Alfonso Corona,[47360]
Alfonso Corona Blake,[29871]
Alfonso Cuarón,"[19101, 9410, 1391, 673, 9693, 2266, 49971, 49047]"
Alfonso Gomez-Rejon,"[287084, 308369]"
Alfonso Patiño Gómez,[391438]
Alfonso Pineda Ulloa,[64228]
Alfonso Rodríguez,[171363]
Alfred Clark,[34372]
Alfred E. Green,"[31206, 27449, 52863, 17966, 84274, 91456, 78327, 78354, 43392, 46145, 111307, 177190, 248639, 37615, 122325, 111457, 218299, 188996]"
Alfred Gimeno,[227257]
Alfred Hitchcock,"[426, 567, 213, 223, 25670, 303, 4174, 381, 260, 521, 539, 571, 1580, 5854, 573, 2370, 5780, 506, 22527, 574, 11219, 30159, 845, 1978, 4175, 31667, 13321, 21734, 31997, 24197, 11462, 31995, 940, 2762, 12684, 2761, 8208, 52907, 15007, 36049, 52748, 75793, 47695, 31930, 20213, 543, 36054, 52782, 36055, 36056, 2760, 64398, 48133]"
Alfred J. Goulding,"[33810, 42362]"
Alfred L. Werker,"[31556, 17481, 61524, 57035, 174773, 113237, 29237]"
Alfred Leslie,[64204]
Alfred Lot,[12449]
Alfred Santell,"[102541, 221656, 83816, 188465, 46617]"
Alfred Shaughnessy,[28659]
Alfred Sole,"[23761, 84784, 68482]"
Alfred Vohrer,"[9629, 9627]"
Alfred Zeisler,[35810]
Alfredo De Villa,"[251053, 25852, 14063, 299618]"
Alfredo Leone,[262871]
Alfredo Montero,[253376]
Alfredo Soderguit,[180644]
Alfredo Zacarías,[29342]
Algimantas Puipa,"[117209, 144570]"
Ali Abbas Zafar,[376812]
Ali Abbasi,[381767]
Ali Akbarzadeh,[326250]
Ali Atay,[333886]
Ali F. Mostafa,[317214]
Ali Hatami,[389882]
Ali Khamrayev,"[262517, 326013, 260817, 262514, 292640, 104965, 163428]"
Ali Rafie,[43764]
Ali Samadi Ahadi,[76686]
Ali Scher,[370765]
Ali Selim,[31048]
Ali Taner Baltaci,"[13296, 24426]"
Ali Zafar,"[250551, 74458]"
Alice Guy,"[151086, 119984]"
Alice Lowe,[395982]
Alice Rohrwacher,"[64835, 265226]"
Alice Winocour,"[127856, 329815]"
Alice Wu,[19316]
Alice de Andrade,[43925]
Alicia Keys,[77261]
Alicia Sams,[30077]
Alicia Scherson,[153774]
Alicja Jasina,[427409]
Alik Sakharov,[372981]
Alin Bijan,[273511]
Alina Marazzi,[184681]
Alireza Raisian,[43773]
Alison Bagnall,[81626]
Alison Eastwood,[15006]
Alison Ellwood,"[57211, 159140, 388235]"
Alison Klayman,[84169]
Alison Maclean,"[25636, 63115, 209802]"
Alison Murray,"[8008, 281908]"
Alison Snowden,[48273]
Alistair Legrand,"[323370, 433244]"
Alister Grierson,[48340]
Alix Delaporte,[56002]
Aljosha Klimov,[23527]
Alki David,[15888]
Alla Nazimova,[96951]
Alla Surikova,"[45227, 59475, 63300]"
Allan A. Goldstein,"[34746, 69075, 55916, 254575, 7290]"
Allan Arkush,"[18509, 73247, 26326, 29856, 24269, 28735, 45120, 29628, 149786]"
Allan Burns,[81824]
Allan Dwan,"[28345, 121703, 18712, 1773, 71066, 79761, 43489, 148675, 178452, 110603, 89723, 43172, 38716, 77775, 102289, 147618, 200324, 191487, 25506, 27443]"
Allan Eastman,[253899]
Allan Edwall,[125926]
Allan Francovich,[409676]
Allan Harmon,[295581]
Allan Holzman,[42251]
Allan King,"[86750, 86655, 86751]"
Allan Mauduit,[17630]
Allan Miller,[124632]
Allan Mindel,[38901]
Allan Moyle,"[8428, 13531, 76411, 35612, 47898, 14251, 40681, 53670]"
Allan Sandler,[143777]
Allan Sekula,[105554]
Allan Ungar,"[257447, 356334]"
Allen Baron,[32008]
Allen Coulter,"[1249, 23169]"
Allen H. Miner,[261249]
Allen Hughes,"[11443, 9516, 24587, 768, 12572, 20504, 98357]"
Allen Kellogg,[83473]
Allen Reisner,"[80521, 83132]"
Allen Wolf,[40048]
Alli Haapasalo,"[116537, 416569]"
Allison Anders,"[5, 32325, 58985, 142132, 102933, 47866, 37497, 198214, 185564]"
Allison Berg,[212849]
Allison Burnett,[271185]
Allison Liddi-Brown,[19458]
Allison Schulnik,[250686]
Alma Har'el,[83732]
Almut Getto,[12147]
Alon Gur Arye,[16702]
Alonso Mayo,[176088]
Alonso Ruiz Palacios,[256057]
Alper Mestçi,"[388192, 334175, 414827]"
Alper Çağlar,[268413]
Alphonse Putharen,[341895]
Alrick Brown,[81215]
Aluizio Abranches,"[61939, 44125]"
Alvaro Passeri,[42870]
Alvin Rakoff,"[31703, 26427, 107321, 30294, 140648, 77860]"
Alvy Ray Smith,[13924]
Alyona Zvantsova,[264036]
Alê Abreu,[223706]
Ama Lea,[248781]
Amanda Adolfsson,[303636]
Amanda Goodwin,[53935]
Amanda Gusack,"[20055, 187276]"
Amanda Kernell,[408435]
Amanda Marsalis,[272414]
Amanda Micheli,[19416]
Amanda Pope,[87098]
Amanda Wilder,[258100]
Amando de Ossorio,"[37601, 28067, 28690, 28068, 28072, 77642, 28071, 131815]"
Amardeep Kaleka,[186254]
Amariah Olson,"[328820, 362185, 383538]"
Amat Escalante,"[8931, 186935, 84848, 387801]"
Amaya Merino,[234155]
Amber Benson,"[13055, 49250]"
Amber Mohammad,[429876]
Ameer Sultan,[69598]
Amei Wallach,[215991]
Ami Canaan Mann,"[72477, 289891]"
Amin Dora,[223566]
Amin Matalqa,[35637]
Amir Amirani,[276536]
Amir Bar-Lev,"[14279, 43924, 250745, 431714]"
Amir Chamdin,[50021]
Amir Escandari,[254277]
Amir Muhammad,"[449677, 256044]"
Amir Naderi,"[213938, 101566, 239798]"
Amir Shervan,[65374]
Amir Valinia,"[25151, 27941]"
Amit Gupta,[96944]
Amit Masurkar,[264206]
Amleto Palermi,[74384]
Amma Asante,"[205601, 110282, 347026]"
Amol Palekar,"[33081, 334449]"
Amole Gupte,[68256]
Amos Gitai,"[125945, 30735, 1926, 40476, 7483, 49709, 36108, 17925, 352200]"
Amos Kollek,"[49453, 49813, 46783, 220515]"
Amos Poe,"[95627, 124167, 47219, 5546, 46136]"
Amos Sefer,[158828]
Amy Berg,"[13364, 84351, 319079, 258284, 321974, 294368]"
Amy Flannery,[300762]
Amy Grappell,[97733]
Amy Hardie,[228221]
Amy Heckerling,"[9603, 11418, 13342, 10642, 9494, 16806, 9356, 15019, 73935]"
Amy Holden Jones,"[44465, 27475, 2608]"
Amy Jenkins,[45739]
Amy Redford,[16890]
Amy Rice,"[30077, 352552]"
Amy S. Weber,[325113]
Amy Schatz,[248870]
Amy Schumer,[444513]
Amy Seimetz,[95177]
Amy Ziering,[35935]
Amélie Ravalec,[339327]
Ana Clavell,"[28522, 16304]"
Ana Guevara,[167935]
Ana Katz,[68047]
Ana Kokkinos,[13817]
Ana Lily Amirpour,"[252171, 316154]"
Ana Piterbarg,[114285]
Ana Poliak,[243934]
Ana Pérez,[100085]
Ana Sofia Joanes,[52406]
Ana Vlad,[378477]
Analeine Cal y Mayor,[166624]
Anand Gandhi,[128207]
Anand L Rai,"[191121, 58333, 336211]"
Anand Patwardhan,[143795]
Anand Tucker,"[46992, 2610, 45791, 25195]"
Anastasia Lapsui,"[408956, 341517]"
Anastasia Pappas,[13587]
Anat Baron,[19837]
Anatole Litvak,"[21635, 38171, 62694, 23336, 43807, 31148, 42700, 44626, 86082, 112912, 159849, 86084, 162865, 84119, 43876, 26380, 4461, 25862, 99920, 76714, 110628, 140995, 168496, 26376, 17885, 15469, 5953, 266249, 354105, 258384, 259325, 61046, 193321]"
Anatoli Granik,[174720]
Anatoli Markelov,[77720]
Anatoliy Petrov,[197210]
Anatoly Eyramdzhan,"[103307, 103301]"
Anaïs Barbeau-Lavalette,[128104]
Anca Damian,"[147698, 346758]"
Andaleeb Sultanpuri,[161227]
Anders Anderson,[38850]
Anders Banke,"[13319, 37695]"
Anders Engström,"[61125, 102234]"
Anders Eriksson,[53688]
Anders Grönros,"[342218, 83678]"
Anders Helgeson,[322378]
Anders Jacobsson,"[52044, 25234]"
Anders Johannes Bukh,[302797]
Anders Matthesen,[16884]
Anders Morgenthaler,"[14173, 87436, 289191]"
Anders Muammar,[77473]
Anders Nilsson,"[21041, 21040, 28062, 21072, 24023, 24026, 86223, 135659, 136071]"
Anders Riis-Hansen,[23729]
Anders Rønnow Klarlund,"[21290, 22194, 15959]"
Anders Thomas Jensen,"[10180, 4972, 1023, 296313]"
Anders Østergaard,"[26763, 75224, 297308]"
Anderson Boyd,[396965]
Andi Rogenhagen,[70757]
Andre van Heerden,[77787]
Andrea Arnold,"[11705, 24469, 9364, 340485, 168693, 231218, 44472]"
Andrea Bianchi,"[24919, 11226, 112355]"
Andrea Blaugrund,[75785]
Andrea Di Stefano,[255343]
Andrea Dorfman,[46228]
Andrea Kalin,[309579]
Andrea Kreuzhage,[239123]
Andrea Luka Zimmerman,[230867]
Andrea Marini,[364831]
Andrea Martínez,[23529]
Andrea Molaioli,"[42411, 58060, 445605]"
Andrea Muzzi,[338079]
Andrea Nix,"[16666, 159009]"
Andrea Pallaoro,[217471]
Andrea Segre,[75562]
Andrea Tonacci,"[173732, 251959, 240334]"
Andrea Zaccariello,[169683]
Andrea Štaka,"[10420, 282374]"
Andreas Climent,[425487]
Andreas Dalsgaard,"[176182, 326649]"
Andreas Dresen,"[316, 410, 311301, 8906, 78313]"
Andreas Horvath,[328132]
Andreas Johnsen,"[22285, 390293]"
Andreas Kleinert,"[330588, 84911]"
Andreas Koefoed,[122959]
Andreas Labropoulos,[314076]
Andreas Marschall,[252596]
Andreas Prochaska,"[59255, 248933, 269198]"
Andreas Prodromou,[358982]
Andreas Schnaas,[206574]
Andreas Öhman,"[55165, 139575, 346469]"
Andrei Gruzsniczki,[237808]
Andrei Kavun,"[34586, 53085, 51285]"
Andrei Konchalovsky,"[11893, 46786, 9618, 77985, 72996, 73376, 17266, 36108, 48336, 49852, 69040, 64264, 149170, 91261, 283703, 159479, 143887, 48676, 68553]"
Andrei Konst,[325039]
Andrei Kudinenko,[18761]
Andrei Proshkin,[364427]
Andrei Rostotsky,[421741]
Andrei Shavkero,[430413]
Andrei Tarkovsky,"[1398, 1396, 593, 1394, 895, 24657, 31442, 38311, 45590, 48775, 47011]"
Andrei Tutyshkin,[20879]
Andrei Ujica,"[67404, 185476]"
Andrej Košak,[152861]
Andres Kõpper,[150473]
Andres Maimik,"[262311, 318184, 79431]"
Andres Veiel,"[73132, 11089]"
Andrew Adamson,"[808, 809, 411, 2454, 94352, 121830]"
Andrew Ahn,[374440]
Andrew Beall,[60897]
Andrew Bellware,[54779]
Andrew Bennison,[94009]
Andrew Bergman,"[10660, 9879, 75531, 12518, 84735, 10168]"
Andrew Birkin,"[14832, 172149]"
Andrew Black,[18035]
Andrew Bowler,[92968]
Andrew Bowser,[140489]
Andrew Brown,[143322]
Andrew Bujalski,"[33693, 40769, 36703, 158743, 294132]"
Andrew Bush,[377492]
Andrew C. Erin,"[87847, 152130, 61533, 403368]"
Andrew Chapman,[169158]
Andrew Chiaramonte,[291554]
Andrew Cividino,[336666]
Andrew Coats,[421281]
Andrew Cohn,[173465]
Andrew Corvey,[129175]
Andrew Cull,[49847]
Andrew Currie,"[10288, 134394]"
Andrew Cymek,"[71511, 79722]"
Andrew Davis,"[78406, 5503, 12123, 8845, 1965, 20721, 9395, 31606, 9884, 8326, 4643, 4288]"
Andrew Disney,[263913]
Andrew Dominik,"[9519, 4512, 64689, 404141]"
Andrew Dosunmu,[157384]
Andrew Douglas,"[10065, 202960]"
Andrew Drazek,[46451]
Andrew Droz Palermo,"[250668, 323435]"
Andrew Duncan,"[192911, 72720]"
Andrew Erwin,"[83860, 252680, 333596]"
Andrew Fleming,"[10635, 9100, 16406, 59797, 5146, 14043, 12621, 242042]"
Andrew Gallerani,[163869]
Andrew Gernhard,[51590]
Andrew Getty,[444193]
Andrew Goth,"[46429, 145926, 362583]"
Andrew Green,[32304]
Andrew Grieve,"[19493, 65310]"
Andrew Gurland,"[42889, 16875]"
Andrew Haigh,"[79120, 311291, 371738]"
Andrew Hinton,[354379]
Andrew Horn,"[41569, 324421]"
Andrew Huculiak,[280583]
Andrew Hull,[58718]
Andrew Hulme,[266047]
Andrew Hutton,[258514]
Andrew Hyatt,"[150211, 273743]"
Andrew J. Cohen,[345914]
Andrew J. Kuehn,[68426]
Andrew J. Smith,"[21801, 157045]"
Andrew J. Stratmann,[19719]
Andrew Jacobson,[15544]
Andrew James,[63146]
Andrew Jarecki,"[2260, 46503, 321640]"
Andrew Jenks,"[135679, 333099]"
Andrew Jimenez,[13933]
Andrew Jones,"[356149, 324986, 216016, 404461]"
Andrew Kam Yeung-Wa,[104259]
Andrew Kasch,"[37757, 306964]"
Andrew Knight,[13313]
Andrew Kukura,[51309]
Andrew Kötting,"[75364, 339350, 462026]"
Andrew L. Stone,"[45726, 90799, 37605, 31559, 31560, 4926, 85518, 175065, 43513, 280004, 43608, 29477, 218351]"
Andrew Lancaster,[37721]
Andrew Lane,[122982]
Andrew Lau,"[10775, 11647, 14310, 16411, 14148, 18426, 47854, 286709, 48943, 44554, 49199, 167449]"
Andrew Lauer,"[45725, 30402]"
Andrew Leman,[20981]
Andrew Levitas,[261768]
Andrew Loo,[286709]
Andrew Martin,[395560]
Andrew Marton,"[9289, 43388, 80241, 26158, 205004, 91477, 30374]"
Andrew Matthews,[169642]
Andrew Mogel,[308638]
Andrew Mollo,"[54195, 128891]"
Andrew Mondshein,[278822]
Andrew Monument,[43065]
Andrew Morahan,"[8011, 19139, 20227]"
Andrew Morgan,[339065]
Andrew Nackman,[342672]
Andrew Napier,[267178]
Andrew Neel,"[16150, 33002, 130677, 337874]"
Andrew Niccol,"[782, 9296, 1830, 49530, 72710, 253626]"
Andrew Nisker,[111662]
Andrew O'Connor,[10078]
Andrew Okpeaha MacLean,"[82492, 69915]"
Andrew P. Jones,[293901]
Andrew Paquin,[39959]
Andrew Parkinson,"[66164, 133137, 68180]"
Andrew Piddington,[44054]
Andrew Pozza,[9935]
Andrew Putschoegl,[268174]
Andrew R. Jones,"[55931, 24357]"
Andrew Renzi,[328901]
Andrew Robertson,[180095]
Andrew Robinson,[19501]
Andrew Rossi,"[63144, 250660, 384573]"
Andrew Ruhemann,[58515]
Andrew Scheinman,[31504]
Andrew Seklir,[356335]
Andrew Shea,[106591]
Andrew Shortell,[55045]
Andrew Sipes,[11859]
Andrew Solt,"[30168, 26723, 109264]"
Andrew Stanton,"[12, 10681, 49529, 127380]"
Andrew Steggall,[361475]
Andrew Stevens,"[160019, 64084, 222870, 83288, 160194, 119353]"
Andrew Sugerman,[105246]
Andrew Sullivan,[286538]
Andrew Tan,[361380]
Andrew Thomas Hunt,[46534]
Andrew Thompson,[50221]
Andrew Traucki,"[14138, 49787, 87436, 209103]"
Andrew Upton,[84242]
Andrew V. McLaglen,"[19664, 31938, 38800, 21027, 18972, 30708, 38765, 41857, 32303, 15263, 7010, 38450, 32726, 36571, 65502, 86363, 47808, 196784, 22765, 42703, 10841]"
Andrew Van Slee,[2132]
Andrew W. Robinson,[129175]
Andrew Wagner,[13076]
Andrew Waller,[8277]
Andrew Weiner,[169865]
Andrew Wight,[276909]
Andrew Wilson,[12183]
Andrew Young,[393368]
Andrew van Baal,[313511]
Andrew van den Houten,"[24868, 9987]"
Andrews Jenkins,[13534]
Andrey Galat,[394759]
Andrey Iskanov,"[89722, 78072]"
Andrey Kravchuk,"[17388, 13506, 369698]"
Andrey Malyukov,"[40709, 115871, 26792, 37603]"
Andrey Nekrasov,[414642]
Andrey Shalopa,[427342]
Andrey Smirnov,"[146521, 107705]"
Andrey Volgin,[428356]
Andrey Zvyagintsev,"[11190, 25142, 78182, 265180, 429174]"
Andrucha Waddington,"[82103, 29262, 48573, 211166, 132712]"
Andrzej Bartkowiak,"[2085, 10877, 10623, 8814, 15268]"
Andrzej Celinski,[73856]
Andrzej Herman,[8211]
Andrzej Jakimowski,"[128089, 69214, 81313]"
Andrzej Kondratiuk,[31856]
Andrzej Krakowski,[250625]
Andrzej Munk,"[121455, 211710, 25939, 117767, 132133]"
Andrzej Saramonowicz,[39331]
Andrzej Sekula,[437]
Andrzej Titkow,[461089]
Andrzej Wajda,"[225, 4202, 224, 5055, 29933, 43322, 511, 13614, 4966, 47430, 149511, 51010, 440178, 94527, 209385, 80324, 117483, 411678, 42539]"
Andrzej Żuławski,"[21484, 46799, 3476, 95043, 27072, 81217, 70410, 315868, 98927]"
András Jeles,[56927]
András Kern,[402612]
André Bonzel,[10086]
André Calmettes,[46758]
André Cayatte,[204213]
André Charlot,[75793]
André De Toth,"[18573, 37481, 19618, 43378, 26652, 25688, 72472, 57258, 111043, 41468, 72471, 154093, 60541]"
André Delvaux,"[86482, 64386]"
André Erkau,"[130694, 400552]"
André Faria,[256122]
André Farwagi,[68123]
André Gordon,[296472]
André Hedetoft,[425487]
André Heller,[9082]
André Hunebelle,"[56268, 1871, 1870, 1875, 54880, 54832, 111480, 44478]"
André Klotzel,"[158921, 70816]"
André Malraux,[219924]
André Mélançon,[37168]
André Pellenz,[203217]
André Singer,[290802]
André Turpin,[44793]
André Téchiné,"[52873, 26933, 49935, 102489, 38304, 38018, 34093, 38021, 38282, 41248, 64983, 65615, 63691, 91901, 76821, 47718, 82817, 270899, 377154]"
André Zwoboda,[45537]
André van Duren,[75578]
André van der Hout,[4134]
André Øvredal,"[46146, 397243]"
Andrés Baiz,"[80184, 33817]"
Andrés Borghi,[323214]
Andrés Clariond,[264530]
Andrés G. Schaer,[85439]
Andrés Luque,[34703]
Andrés Waissbluth,[10809]
Andrés Wood,"[12086, 80717, 44517, 196324]"
Andy Abrahams Wilson,[29382]
Andy Anderson,[89183]
Andy Bausch,"[8985, 335897, 286545]"
Andy Baybutt,[84342]
Andy Bichlbaum,[18489]
Andy Byatt,[11019]
Andy Cadiff,"[37244, 14844, 18034]"
Andy Capper,[123431]
Andy Cheng,"[9727, 16392]"
Andy De Emmony,[220674]
Andy Fetscher,[73290]
Andy Fickman,"[13618, 9655, 20521, 13680, 13836, 38303, 88042, 256961]"
Andy García,[9700]
Andy Goddard,"[277847, 317190, 305943]"
Andy Grieve,[203182]
Andy Hamilton,[276843]
Andy Humphries,[13371]
Andy Hurst,"[25119, 37708]"
Andy Jones,[277416]
Andy Kolker,[173300]
Andy Landen,[253277]
Andy Milligan,[81464]
Andy Mingo,[171982]
Andy Mitton,"[47386, 207273, 387399]"
Andy Muschietti,[132232]
Andy Orjuela,[16226]
Andy Palmer,"[290235, 363889]"
Andy Picheta,[140595]
Andy Robin,[7517]
Andy Schocken,[332742]
Andy Sidaris,"[26011, 102961, 64494, 50560, 67394, 46360, 45029]"
Andy Signore,[36575]
Andy Tennant,"[33689, 1968, 9454, 1439, 11529, 8488, 8676, 27573, 19754, 406992]"
Andy Warhol,"[1686, 195056, 108419, 151730, 44503, 8372, 153410, 169496, 256222, 73241]"
Andy Wells,[86522]
Andy Wilson,"[12628, 38622]"
Andy Wolk,"[103299, 18375, 259808, 13755, 30768]"
Andy de Emmony,"[31890, 63943, 144206]"
Anees Bazmee,"[12273, 53804, 78827, 20390, 20294, 61400]"
Aneta Kopacz,[300176]
Ang Lee,"[4584, 10451, 25296, 68924, 22267, 146, 1927, 9261, 142, 4588, 26320, 87827, 30091, 293767]"
Angad Bhalla,[103734]
Angel Gracia,[50217]
Angela Bassett,[319096]
Angela Bettis,"[45593, 87436]"
Angela Boatwright,[392091]
Angela Christlieb,[51230]
Angela Ismailos,[85963]
Angela McPherson,[13777]
Angela Pope,"[37667, 93946]"
Angela Robinson,"[540, 11451]"
Angela Sun,[269200]
Angela Tucker,[147923]
Angelina Jolie,"[79777, 227306, 314385]"
Angelina Maccarone,"[4921, 100017]"
Angelo Cianci,[162374]
Angelo Colagrossi,[27637]
Angelo Guglielmo,[105787]
Angelo Longoni,[159810]
Angelo Pannacciò,[174650]
Angelo Pizzo,[334531]
Anggy Umbara,[405040]
Angus Gibson,[57016]
Angus MacLachlan,[261820]
Angus MacLane,"[13413, 213121, 82424, 127380]"
Anil Mehta,[14159]
Anil Sharma,"[271677, 80156]"
Aniruddha Roy Chowdhury,[415358]
Anita Barbosa,[448763]
Anita Doron,[128124]
Anita Rosenberg,[67387]
Anja Jacobs,[85469]
Anja Marquardt,[253282]
Anjali Menon,[268660]
Anjelica Huston,"[41240, 15506]"
Ankush Glen,[226092]
Ann Hu,[68894]
Ann Hui,"[72445, 51484, 41822, 91186, 50650]"
Ann Marie Fleming,[403114]
Ann McElhinney,[157674]
Ann Raffaela Lupo,[223249]
Ann Turner,[18858]
Anna Axster,[339079]
Anna Biller,"[24870, 374052]"
Anna Boden,"[17003, 43923, 309242]"
Anna Broinowski,[199571]
Anna Brownfield,[55774]
Anna Campion,[54850]
Anna Chi,[20846]
Anna Elizabeth James,[404829]
Anna Fitch,[174350]
Anna Foerster,[346672]
Anna Frances Ewert,[263937]
Anna Justice,[114189]
Anna Kadykova,[312940]
Anna Maria Tatò,[126996]
Anna Martemucci,[293880]
Anna Mastro,[323967]
Anna Matison,[56304]
Anna Melikyan,"[73576, 278718, 100152]"
Anna Muylaert,"[310569, 382455]"
Anna Odell,[202573]
Anna Parmas,[424145]
Anna Reeves,[16066]
Anna Rose Holmer,[358807]
Anna Sandilands,[333295]
Anna Solanas,[317213]
Anna Zielinski,[227859]
Annabel Jankel,"[9607, 9748, 17046]"
Annabel Park,[190167]
Anne Bancroft,[38922]
Anne Bogart,[339152]
Anne Bohlen,[138022]
Anne De Salvo,[220976]
Anne Fletcher,"[9762, 6557, 18240, 82687, 268920]"
Anne Flournoy,[222383]
Anne Fontaine,"[6187, 60608, 38376, 15342, 11156, 111190, 38049, 272435, 78476, 364051]"
Anne Goursaud,"[18220, 18392, 18167]"
Anne Gyrithe Bonne,[326305]
Anne Hamilton,[381064]
Anne Heche,[28031]
Anne K. Black,"[321068, 347096, 205939]"
Anne Le Ny,[56424]
Anne Renton,[91930]
Anne Sewitsky,"[46147, 71482]"
Anne Sundberg,"[37985, 13023, 41397, 111174, 418693]"
Anne Weil,[214215]
Anne Wheeler,"[18212, 27447, 274007, 58448, 346489]"
Anne Wivel,[85616]
Anne de Mare,[276883]
Anne Émond,"[103502, 353725]"
Anne-Marie Miéville,"[140007, 26298]"
Anne-Sophie Birot,[70054]
Annemarie Jacir,"[8932, 128250]"
Annette Ernst,[119816]
Annette Haywood-Carter,"[18555, 207871, 329216]"
Annette K. Olesen,"[33294, 16031]"
Annie J. Howell,[381008]
Annie Tresgot,[153100]
Annika Iltis,[334495]
Anno Saul,"[6733, 51365, 2004]"
Anonymous,[123678]
Anouk Whissell,[310135]
Anselmo Duarte,[59990]
Anshai Lal,[413421]
Anthony Abrams,[9719]
Anthony Asquith,"[27256, 20324, 25016, 39946, 77822, 37222, 79180, 44087, 94716, 27261, 3582, 3565, 222220, 71984, 47616]"
Anthony B. Richmond,[202744]
Anthony Baldino,[360592]
Anthony Barnao,[348574]
Anthony Baxter,"[118769, 267831]"
Anthony Bell,[12819]
Anthony Burns,"[54602, 276839]"
Anthony Bushell,[136336]
Anthony Byrne,[28871]
Anthony C. Ferrante,"[205321, 200462, 248504, 331446, 390989, 43585]"
Anthony Caulfield,[173327]
Anthony Chen,[188598]
Anthony D'Souza,"[228355, 391778]"
Anthony DiBlasi,"[26587, 207766, 92398, 323383, 296065, 347762]"
Anthony Doublin,[90616]
Anthony Drazan,"[24525, 75490, 70489]"
Anthony Fabian,"[29989, 254918]"
Anthony Fankhauser,"[37059, 166660, 57313]"
Anthony Friedman,[380771]
Anthony Geffen,[59248]
Anthony Giordano,[421854]
Anthony Hackett,[352166]
Anthony Harvey,"[27841, 18988, 56764, 66770, 15478, 131194]"
Anthony Hemingway,[72431]
Anthony Hickox,"[6264, 11569, 29095, 24126, 14180, 26129, 122163, 78239, 143973, 24775, 16159]"
Anthony Hopkins,"[161070, 18633]"
Anthony Howarth,[149347]
Anthony Joseph Giunta,[139459]
Anthony Kimmins,"[43354, 44025, 74759, 273848]"
Anthony Lefresne,[335872]
Anthony Leonardi III,[209901]
Anthony Leondis,"[14248, 81003, 20760, 378236]"
Anthony Lucas,[52762]
Anthony Lucero,[257245]
Anthony M. Lanza,"[86193, 88737]"
Anthony Mandler,[241287]
Anthony Mann,"[31556, 26167, 26174, 18264, 43463, 17729, 38732, 18721, 14551, 30054, 16850, 16638, 11620, 14674, 20442, 35955, 27263, 28304, 33811, 18281, 46623, 17277, 61880, 61370, 37380, 4938, 37079, 35543, 34651, 27635, 43533, 84844, 217172, 42885, 30614]"
Anthony Marciano,[183836]
Anthony Michael Hall,[173299]
Anthony Minghella,"[31911, 409, 1213, 18317, 2289, 1253]"
Anthony Newley,[131799]
Anthony O'Brien,[322443]
Anthony Page,"[66092, 4706, 77128, 58075, 142971]"
Anthony Pelissier,"[43438, 197647]"
Anthony Perkins,[12662]
Anthony Pierce,"[347264, 155706]"
Anthony Potenza,[206822]
Anthony Powell,[201132]
Anthony Power,"[50179, 362343]"
Anthony Pullen Shaw,[96767]
Anthony Pun,[445224]
Anthony Quinn,[4933]
Anthony Russo,"[9260, 1819, 100402, 271110]"
Anthony Scarpa,[58301]
Anthony Scott Burns,[323262]
Anthony Silverston,[172391]
Anthony Simmons,[220124]
Anthony Spadaccini,[293625]
Anthony Stacchi,"[7484, 170687]"
Anthony Veiller,[79090]
Anthony Waller,"[48787, 9406, 26722]"
Anthony Williams,[34515]
Anthony Wonke,"[58291, 361931]"
Anthony Young,[35793]
Antoine Bardou-Jacquet,[272548]
Antoine Blossier,[67314]
Antoine Charreyron,[61901]
